Codes:,land_net,inventories_income,accumulated_depreciation_income,land_income,inventories_net,accumulated_depreciation_net,depreciable_assets_net,depreciable_assets_income
54141,-20446499.1965,11627360.3076,-126139361.111,-17996276.9743,-7080917.06843,-200778000.0,-459954278.18,-208913582.932
541410,-20446499.1965,11627360.3076,-126139361.111,-17996276.9743,-7080917.06843,-200778000.0,-459954278.18,-208913582.932
54142,-20446499.1965,11627360.3076,-126139361.111,-17996276.9743,-7080917.06843,-200778000.0,-459954278.18,-208913582.932
541420,-20446499.1965,11627360.3076,-126139361.111,-17996276.9743,-7080917.06843,-200778000.0,-459954278.18,-208913582.932
54143,-20446499.1965,11627360.3076,-126139361.111,-17996276.9743,-7080917.06843,-200778000.0,-459954278.18,-208913582.932
541430,-20446499.1965,11627360.3076,-126139361.111,-17996276.9743,-7080917.06843,-200778000.0,-459954278.18,-208913582.932
54149,-20446499.1965,11627360.3076,-126139361.111,-17996276.9743,-7080917.06843,-200778000.0,-459954278.18,-208913582.932
541490,-20446499.1965,11627360.3076,-126139361.111,-17996276.9743,-7080917.06843,-200778000.0,-459954278.18,-208913582.932
5415,-76384996.7859,64826441.2304,296175555.556,-74094107.897,40884331.7263,622505000.0,1169062887.28,155818668.274
54151,-76384996.7859,64826441.2304,296175555.556,-74094107.897,40884331.7263,622505000.0,1169062887.28,155818668.274
541511,-19096249.1965,16206610.3076,74043888.8889,-18523526.9743,10221082.9316,155626250.0,292265721.82,38954667.0684
541512,-19096249.1965,16206610.3076,74043888.8889,-18523526.9743,10221082.9316,155626250.0,292265721.82,38954667.0684
541513,-19096249.1965,16206610.3076,74043888.8889,-18523526.9743,10221082.9316,155626250.0,292265721.82,38954667.0684
541519,-19096249.1965,16206610.3076,74043888.8889,-18523526.9743,10221082.9316,155626250.0,292265721.82,38954667.0684
5416,801424003.214,168044107.897,4473757555.56,753274558.77,627134331.726,7397896333.33,18105644887.3,7821930334.94
54161,267141334.405,56014702.6323,1491252518.52,251091519.59,209044777.242,2465965444.44,6035214962.43,2607310111.65
541611,53428266.8809,11202940.5265,298250503.704,50218303.918,41808955.4484,493193088.889,1207042992.49,521462022.329
541612,53428266.8809,11202940.5265,298250503.704,50218303.918,41808955.4484,493193088.889,1207042992.49,521462022.329
541613,53428266.8809,11202940.5265,298250503.704,50218303.918,41808955.4484,493193088.889,1207042992.49,521462022.329
541614,53428266.8809,11202940.5265,298250503.704,50218303.918,41808955.4484,493193088.889,1207042992.49,521462022.329
541618,53428266.8809,11202940.5265,298250503.704,50218303.918,41808955.4484,493193088.889,1207042992.49,521462022.329
54162,267141334.405,56014702.6323,1491252518.52,251091519.59,209044777.242,2465965444.44,6035214962.43,2607310111.65
541620,267141334.405,56014702.6323,1491252518.52,251091519.59,209044777.242,2465965444.44,6035214962.43,2607310111.65
54169,267141334.405,56014702.6323,1491252518.52,251091519.59,209044777.242,2465965444.44,6035214962.43,2607310111.65
541690,267141334.405,56014702.6323,1491252518.52,251091519.59,209044777.242,2465965444.44,6035214962.43,2607310111.65
5417,-85892996.7859,-45677558.7696,-731537444.444,-76092107.897,-153135668.274,-1097232000.0,-2423053112.72,-1240633331.73
54171,-42946498.393,-22838779.3848,-365768722.222,-38046053.9485,-76567834.1369,-548616000.0,-1211526556.36,-620316665.863
541711,-21473249.1965,-11419389.6924,-182884361.111,-19023026.9743,-38283917.0684,-274308000.0,-605763278.18,-310158332.932
541712,-21473249.1965,-11419389.6924,-182884361.111,-19023026.9743,-38283917.0684,-274308000.0,-605763278.18,-310158332.932
54172,-42946498.393,-22838779.3848,-365768722.222,-38046053.9485,-76567834.1369,-548616000.0,-1211526556.36,-620316665.863
541720,-42946498.393,-22838779.3848,-365768722.222,-38046053.9485,-76567834.1369,-548616000.0,-1211526556.36,-620316665.863
5418,215480003.214,163991107.897,3172288555.56,188210558.77,382704331.726,4107073333.33,8320217887.28,5239323334.94
54181,26935000.4018,20498888.4871,396536069.444,23526319.8462,47838041.4658,513384166.667,1040027235.91,654915416.868
541810,26935000.4018,20498888.4871,396536069.444,23526319.8462,47838041.4658,513384166.667,1040027235.91,654915416.868
54182,26935000.4018,20498888.4871,396536069.444,23526319.8462,47838041.4658,513384166.667,1040027235.91,654915416.868
541820,26935000.4018,20498888.4871,396536069.444,23526319.8462,47838041.4658,513384166.667,1040027235.91,654915416.868
54183,26935000.4018,20498888.4871,396536069.444,23526319.8462,47838041.4658,513384166.667,1040027235.91,654915416.868
541830,26935000.4018,20498888.4871,396536069.444,23526319.8462,47838041.4658,513384166.667,1040027235.91,654915416.868
54184,26935000.4018,20498888.4871,396536069.444,23526319.8462,47838041.4658,513384166.667,1040027235.91,654915416.868
541840,26935000.4018,20498888.4871,396536069.444,23526319.8462,47838041.4658,513384166.667,1040027235.91,654915416.868
54185,26935000.4018,20498888.4871,396536069.444,23526319.8462,47838041.4658,513384166.667,1040027235.91,654915416.868
541850,26935000.4018,20498888.4871,396536069.444,23526319.8462,47838041.4658,513384166.667,1040027235.91,654915416.868
54186,26935000.4018,20498888.4871,396536069.444,23526319.8462,47838041.4658,513384166.667,1040027235.91,654915416.868
541860,26935000.4018,20498888.4871,396536069.444,23526319.8462,47838041.4658,513384166.667,1040027235.91,654915416.868
54187,26935000.4018,20498888.4871,396536069.444,23526319.8462,47838041.4658,513384166.667,1040027235.91,654915416.868
541870,26935000.4018,20498888.4871,396536069.444,23526319.8462,47838041.4658,513384166.667,1040027235.91,654915416.868
54189,26935000.4018,20498888.4871,396536069.444,23526319.8462,47838041.4658,513384166.667,1040027235.91,654915416.868
541890,26935000.4018,20498888.4871,396536069.444,23526319.8462,47838041.4658,513384166.667,1040027235.91,654915416.868
5419,271491003.214,353133107.897,3327018555.56,199892558.77,1287197331.73,4953512333.33,9919931887.28,5548244334.94
54191,54298200.6428,70626621.5794,665403711.111,39978511.7539,257439466.345,990702466.667,1983986377.46,1109648866.99
541910,54298200.6428,70626621.5794,665403711.111,39978511.7539,257439466.345,990702466.667,1983986377.46,1109648866.99
54192,54298200.6428,70626621.5794,665403711.111,39978511.7539,257439466.345,990702466.667,1983986377.46,1109648866.99
541921,27149100.3214,35313310.7897,332701855.556,19989255.877,128719733.173,495351233.333,991993188.728,554824433.494
541922,27149100.3214,35313310.7897,332701855.556,19989255.877,128719733.173,495351233.333,991993188.728,554824433.494
54193,54298200.6428,70626621.5794,665403711.111,39978511.7539,257439466.345,990702466.667,1983986377.46,1109648866.99
541930,54298200.6428,70626621.5794,665403711.111,39978511.7539,257439466.345,990702466.667,1983986377.46,1109648866.99
54194,54298200.6428,70626621.5794,665403711.111,39978511.7539,257439466.345,990702466.667,1983986377.46,1109648866.99
541940,54298200.6428,70626621.5794,665403711.111,39978511.7539,257439466.345,990702466.667,1983986377.46,1109648866.99
54199,54298200.6428,70626621.5794,665403711.111,39978511.7539,257439466.345,990702466.667,1983986377.46,1109648866.99
541990,54298200.6428,70626621.5794,665403711.111,39978511.7539,257439466.345,990702466.667,1983986377.46,1109648866.99
55,2724716120.87,714956879.129,2312874000.0,1396337120.87,2436963939.56,6660535000.0,44561131939.6,5618767060.44
551,2724716120.87,714956879.129,2312874000.0,1396337120.87,2436963939.56,6660535000.0,44561131939.6,5618767060.44
5511,2724716120.87,714956879.129,2312874000.0,1396337120.87,2436963939.56,6660535000.0,44561131939.6,5618767060.44
55111,2724716120.87,714956879.129,2312874000.0,1396337120.87,2436963939.56,6660535000.0,44561131939.6,5618767060.44
551111,2376098817.1,623480802.922,2016950365.36,1217680974.45,2125163458.22,5808344294.48,38859700678.2,4899866692.01
551112,348617303.774,91476076.2075,295923634.639,178656146.418,311800481.341,852190705.522,5701431261.37,718900368.423
56,429689015.099,324181984.901,7846358000.0,336164015.099,515548992.45,11245850000.0,21558901992.5,12645056007.5
561,324634009.421,294140990.579,5038743000.0,284900009.421,420044995.289,6953672623.94,11867682995.3,7918235004.71
5611,40579251.1776,36767623.8224,629842875.0,35612501.1776,52505624.4112,869209077.993,1483460374.41,989779375.589
56111,40579251.1776,36767623.8224,629842875.0,35612501.1776,52505624.4112,869209077.993,1483460374.41,989779375.589
561110,40579251.1776,36767623.8224,629842875.0,35612501.1776,52505624.4112,869209077.993,1483460374.41,989779375.589
5612,40579251.1776,36767623.8224,629842875.0,35612501.1776,52505624.4112,869209077.993,1483460374.41,989779375.589
56121,40579251.1776,36767623.8224,629842875.0,35612501.1776,52505624.4112,869209077.993,1483460374.41,989779375.589
561210,40579251.1776,36767623.8224,629842875.0,35612501.1776,52505624.4112,869209077.993,1483460374.41,989779375.589
5613,40579251.1776,36767623.8224,629842875.0,35612501.1776,52505624.4112,869209077.993,1483460374.41,989779375.589
56131,13526417.0592,12255874.6075,209947625.0,11870833.7259,17501874.8037,289736359.331,494486791.47,329926458.53
561311,6763208.5296,6127937.30373,104973812.5,5935416.86294,8750937.40186,144868179.665,247243395.735,164963229.265
561312,6763208.5296,6127937.30373,104973812.5,5935416.86294,8750937.40186,144868179.665,247243395.735,164963229.265
56132,13526417.0592,12255874.6075,209947625.0,11870833.7259,17501874.8037,289736359.331,494486791.47,329926458.53
561320,13526417.0592,12255874.6075,209947625.0,11870833.7259,17501874.8037,289736359.331,494486791.47,329926458.53
56133,13526417.0592,12255874.6075,209947625.0,11870833.7259,17501874.8037,289736359.331,494486791.47,329926458.53
561330,13526417.0592,12255874.6075,209947625.0,11870833.7259,17501874.8037,289736359.331,494486791.47,329926458.53
5614,40579251.1776,36767623.8224,629842875.0,35612501.1776,52505624.4112,869209077.993,1483460374.41,989779375.589
56141,6763208.5296,6127937.30373,104973812.5,5935416.86294,8750937.40186,144868179.665,247243395.735,164963229.265
561410,6763208.5296,6127937.30373,104973812.5,5935416.86294,8750937.40186,144868179.665,247243395.735,164963229.265
56142,6763208.5296,6127937.30373,104973812.5,5935416.86294,8750937.40186,144868179.665,247243395.735,164963229.265
561421,3381604.2648,3063968.65186,52486906.25,2967708.43147,4375468.70093,72434089.8327,123621697.868,82481614.6324
561422,3381604.2648,3063968.65186,52486906.25,2967708.43147,4375468.70093,72434089.8327,123621697.868,82481614.6324
56143,6763208.5296,6127937.30373,104973812.5,5935416.86294,8750937.40186,144868179.665,247243395.735,164963229.265
561431,3381604.2648,3063968.65186,52486906.25,2967708.43147,4375468.70093,72434089.8327,123621697.868,82481614.6324
561439,3381604.2648,3063968.65186,52486906.25,2967708.43147,4375468.70093,72434089.8327,123621697.868,82481614.6324
56144,6763208.5296,6127937.30373,104973812.5,5935416.86294,8750937.40186,144868179.665,247243395.735,164963229.265
561440,6763208.5296,6127937.30373,104973812.5,5935416.86294,8750937.40186,144868179.665,247243395.735,164963229.265
56145,6763208.5296,6127937.30373,104973812.5,5935416.86294,8750937.40186,144868179.665,247243395.735,164963229.265
561450,6763208.5296,6127937.30373,104973812.5,5935416.86294,8750937.40186,144868179.665,247243395.735,164963229.265
56149,6763208.5296,6127937.30373,104973812.5,5935416.86294,8750937.40186,144868179.665,247243395.735,164963229.265
561491,2254402.8432,2042645.76791,34991270.8333,1978472.28765,2916979.13395,48289393.2218,82414465.2451,54987743.0883
561492,2254402.8432,2042645.76791,34991270.8333,1978472.28765,2916979.13395,48289393.2218,82414465.2451,54987743.0883
561499,2254402.8432,2042645.76791,34991270.8333,1978472.28765,2916979.13395,48289393.2218,82414465.2451,54987743.0883
5615,40579251.1776,36767623.8224,629842875.0,35612501.1776,52505624.4112,869209077.993,1483460374.41,989779375.589
56151,13526417.0592,12255874.6075,209947625.0,11870833.7259,17501874.8037,289736359.331,494486791.47,329926458.53
561510,13526417.0592,12255874.6075,209947625.0,11870833.7259,17501874.8037,289736359.331,494486791.47,329926458.53
56152,13526417.0592,12255874.6075,209947625.0,11870833.7259,17501874.8037,289736359.331,494486791.47,329926458.53
561520,13526417.0592,12255874.6075,209947625.0,11870833.7259,17501874.8037,289736359.331,494486791.47,329926458.53
56159,13526417.0592,12255874.6075,209947625.0,11870833.7259,17501874.8037,289736359.331,494486791.47,329926458.53
561591,6763208.5296,6127937.30373,104973812.5,5935416.86294,8750937.40186,144868179.665,247243395.735,164963229.265
561599,6763208.5296,6127937.30373,104973812.5,5935416.86294,8750937.40186,144868179.665,247243395.735,164963229.265
5616,40579251.1776,36767623.8224,629842875.0,35612501.1776,52505624.4112,869209077.993,1483460374.41,989779375.589
56161,20289625.5888,18383811.9112,314921437.5,17806250.5888,26252812.2056,434604538.996,741730187.206,494889687.794
561611,6763208.5296,6127937.30373,104973812.5,5935416.86294,8750937.40186,144868179.665,247243395.735,164963229.265
561612,6763208.5296,6127937.30373,104973812.5,5935416.86294,8750937.40186,144868179.665,247243395.735,164963229.265
561613,6763208.5296,6127937.30373,104973812.5,5935416.86294,8750937.40186,144868179.665,247243395.735,164963229.265
56162,20289625.5888,18383811.9112,314921437.5,17806250.5888,26252812.2056,434604538.996,741730187.206,494889687.794
561621,10144812.7944,9191905.95559,157460718.75,8903125.29441,13126406.1028,217302269.498,370865093.603,247444843.897
561622,10144812.7944,9191905.95559,157460718.75,8903125.29441,13126406.1028,217302269.498,370865093.603,247444843.897
5617,40579251.1776,36767623.8224,629842875.0,35612501.1776,52505624.4112,869209077.993,1483460374.41,989779375.589
56171,8115850.23553,7353524.76447,125968575.0,7122500.23553,10501124.8822,173841815.599,296692074.882,197955875.118
561710,8115850.23553,7353524.76447,125968575.0,7122500.23553,10501124.8822,173841815.599,296692074.882,197955875.118
56172,8115850.23553,7353524.76447,125968575.0,7122500.23553,10501124.8822,173841815.599,296692074.882,197955875.118
561720,8115850.23553,7353524.76447,125968575.0,7122500.23553,10501124.8822,173841815.599,296692074.882,197955875.118
56173,8115850.23553,7353524.76447,125968575.0,7122500.23553,10501124.8822,173841815.599,296692074.882,197955875.118
561730,8115850.23553,7353524.76447,125968575.0,7122500.23553,10501124.8822,173841815.599,296692074.882,197955875.118
56174,8115850.23553,7353524.76447,125968575.0,7122500.23553,10501124.8822,173841815.599,296692074.882,197955875.118
561740,8115850.23553,7353524.76447,125968575.0,7122500.23553,10501124.8822,173841815.599,296692074.882,197955875.118
56179,8115850.23553,7353524.76447,125968575.0,7122500.23553,10501124.8822,173841815.599,296692074.882,197955875.118
561790,8115850.23553,7353524.76447,125968575.0,7122500.23553,10501124.8822,173841815.599,296692074.882,197955875.118
5619,40579251.1776,36767623.8224,629842875.0,35612501.1776,52505624.4112,869209077.993,1483460374.41,989779375.589
56191,13526417.0592,12255874.6075,209947625.0,11870833.7259,17501874.8037,289736359.331,494486791.47,329926458.53
561910,13526417.0592,12255874.6075,209947625.0,11870833.7259,17501874.8037,289736359.331,494486791.47,329926458.53
56192,13526417.0592,12255874.6075,209947625.0,11870833.7259,17501874.8037,289736359.331,494486791.47,329926458.53
561920,13526417.0592,12255874.6075,209947625.0,11870833.7259,17501874.8037,289736359.331,494486791.47,329926458.53
56199,13526417.0592,12255874.6075,209947625.0,11870833.7259,17501874.8037,289736359.331,494486791.47,329926458.53
561990,13526417.0592,12255874.6075,209947625.0,11870833.7259,17501874.8037,289736359.331,494486791.47,329926458.53
562,105055005.678,30040994.3219,2807615000.0,51264005.6781,95503997.1609,4292177376.06,9691218997.16,4726821002.84
5621,35018335.226,10013664.774,935871666.667,17088001.8927,31834665.7203,1430725792.02,3230406332.39,1575607000.95
56211,35018335.226,10013664.774,935871666.667,17088001.8927,31834665.7203,1430725792.02,3230406332.39,1575607000.95
562111,11672778.4087,3337888.25798,311957222.222,5696000.63091,10611555.2401,476908597.34,1076802110.8,525202333.649
562112,11672778.4087,3337888.25798,311957222.222,5696000.63091,10611555.2401,476908597.34,1076802110.8,525202333.649
562119,11672778.4087,3337888.25798,311957222.222,5696000.63091,10611555.2401,476908597.34,1076802110.8,525202333.649
5622,35018335.226,10013664.774,935871666.667,17088001.8927,31834665.7203,1430725792.02,3230406332.39,1575607000.95
56221,35018335.226,10013664.774,935871666.667,17088001.8927,31834665.7203,1430725792.02,3230406332.39,1575607000.95
562211,8754583.80651,2503416.19349,233967916.667,4272000.47318,7958666.43008,357681448.005,807601583.097,393901750.237
562212,8754583.80651,2503416.19349,233967916.667,4272000.47318,7958666.43008,357681448.005,807601583.097,393901750.237
562213,8754583.80651,2503416.19349,233967916.667,4272000.47318,7958666.43008,357681448.005,807601583.097,393901750.237
562219,8754583.80651,2503416.19349,233967916.667,4272000.47318,7958666.43008,357681448.005,807601583.097,393901750.237
5629,35018335.226,10013664.774,935871666.667,17088001.8927,31834665.7203,1430725792.02,3230406332.39,1575607000.95
56291,11672778.4087,3337888.25798,311957222.222,5696000.63091,10611555.2401,476908597.34,1076802110.8,525202333.649
562910,11672778.4087,3337888.25798,311957222.222,5696000.63091,10611555.2401,476908597.34,1076802110.8,525202333.649
56292,11672778.4087,3337888.25798,311957222.222,5696000.63091,10611555.2401,476908597.34,1076802110.8,525202333.649
562920,11672778.4087,3337888.25798,311957222.222,5696000.63091,10611555.2401,476908597.34,1076802110.8,525202333.649
56299,11672778.4087,3337888.25798,311957222.222,5696000.63091,10611555.2401,476908597.34,1076802110.8,525202333.649
562991,5836389.20434,1668944.12899,155978611.111,2848000.31545,5305777.62005,238454298.67,538401055.398,262601166.824
562998,5836389.20434,1668944.12899,155978611.111,2848000.31545,5305777.62005,238454298.67,538401055.398,262601166.824
61,120270001.939,12094998.061,329635000.0,38103001.939,22341999.0305,502379000.0,1138611999.03,625528000.969
611,120270001.939,12094998.061,329635000.0,38103001.939,22341999.0305,502379000.0,1138611999.03,625528000.969
6111,17181428.8484,1727856.86586,47090714.2857,5443285.99128,3191714.14722,71768428.5714,162658857.004,89361142.9956
61111,17181428.8484,1727856.86586,47090714.2857,5443285.99128,3191714.14722,71768428.5714,162658857.004,89361142.9956
611110,17181428.8484,1727856.86586,47090714.2857,5443285.99128,3191714.14722,71768428.5714,162658857.004,89361142.9956
6112,17181428.8484,1727856.86586,47090714.2857,5443285.99128,3191714.14722,71768428.5714,162658857.004,89361142.9956
61121,17181428.8484,1727856.86586,47090714.2857,5443285.99128,3191714.14722,71768428.5714,162658857.004,89361142.9956
611210,17181428.8484,1727856.86586,47090714.2857,5443285.99128,3191714.14722,71768428.5714,162658857.004,89361142.9956
6113,17181428.8484,1727856.86586,47090714.2857,5443285.99128,3191714.14722,71768428.5714,162658857.004,89361142.9956
61131,17181428.8484,1727856.86586,47090714.2857,5443285.99128,3191714.14722,71768428.5714,162658857.004,89361142.9956
611310,17181428.8484,1727856.86586,47090714.2857,5443285.99128,3191714.14722,71768428.5714,162658857.004,89361142.9956
6114,17181428.8484,1727856.86586,47090714.2857,5443285.99128,3191714.14722,71768428.5714,162658857.004,89361142.9956
61141,5727142.94947,575952.288621,15696904.7619,1814428.66376,1063904.71574,23922809.5238,54219619.0015,29787047.6652
611410,5727142.94947,575952.288621,15696904.7619,1814428.66376,1063904.71574,23922809.5238,54219619.0015,29787047.6652
61142,5727142.94947,575952.288621,15696904.7619,1814428.66376,1063904.71574,23922809.5238,54219619.0015,29787047.6652
611420,5727142.94947,575952.288621,15696904.7619,1814428.66376,1063904.71574,23922809.5238,54219619.0015,29787047.6652
61143,5727142.94947,575952.288621,15696904.7619,1814428.66376,1063904.71574,23922809.5238,54219619.0015,29787047.6652
611430,5727142.94947,575952.288621,15696904.7619,1814428.66376,1063904.71574,23922809.5238,54219619.0015,29787047.6652
6115,17181428.8484,1727856.86586,47090714.2857,5443285.99128,3191714.14722,71768428.5714,162658857.004,89361142.9956
61151,17181428.8484,1727856.86586,47090714.2857,5443285.99128,3191714.14722,71768428.5714,162658857.004,89361142.9956
611511,4295357.21211,431964.216466,11772678.5714,1360821.49782,797928.536804,17942107.1429,40664714.2511,22340285.7489
611512,4295357.21211,431964.216466,11772678.5714,1360821.49782,797928.536804,17942107.1429,40664714.2511,22340285.7489
611513,4295357.21211,431964.216466,11772678.5714,1360821.49782,797928.536804,17942107.1429,40664714.2511,22340285.7489
611519,4295357.21211,431964.216466,11772678.5714,1360821.49782,797928.536804,17942107.1429,40664714.2511,22340285.7489
6116,17181428.8484,1727856.86586,47090714.2857,5443285.99128,3191714.14722,71768428.5714,162658857.004,89361142.9956
61161,4295357.21211,431964.216466,11772678.5714,1360821.49782,797928.536804,17942107.1429,40664714.2511,22340285.7489
611610,4295357.21211,431964.216466,11772678.5714,1360821.49782,797928.536804,17942107.1429,40664714.2511,22340285.7489
61162,4295357.21211,431964.216466,11772678.5714,1360821.49782,797928.536804,17942107.1429,40664714.2511,22340285.7489
611620,4295357.21211,431964.216466,11772678.5714,1360821.49782,797928.536804,17942107.1429,40664714.2511,22340285.7489
61163,4295357.21211,431964.216466,11772678.5714,1360821.49782,797928.536804,17942107.1429,40664714.2511,22340285.7489
611630,4295357.21211,431964.216466,11772678.5714,1360821.49782,797928.536804,17942107.1429,40664714.2511,22340285.7489
61169,4295357.21211,431964.216466,11772678.5714,1360821.49782,797928.536804,17942107.1429,40664714.2511,22340285.7489
611691,1431785.73737,143988.072155,3924226.19048,453607.16594,265976.178935,5980702.38095,13554904.7504,7446761.9163
611692,1431785.73737,143988.072155,3924226.19048,453607.16594,265976.178935,5980702.38095,13554904.7504,7446761.9163
611699,1431785.73737,143988.072155,3924226.19048,453607.16594,265976.178935,5980702.38095,13554904.7504,7446761.9163
6117,17181428.8484,1727856.86586,47090714.2857,5443285.99128,3191714.14722,71768428.5714,162658857.004,89361142.9956
61171,17181428.8484,1727856.86586,47090714.2857,5443285.99128,3191714.14722,71768428.5714,162658857.004,89361142.9956
611710,17181428.8484,1727856.86586,47090714.2857,5443285.99128,3191714.14722,71768428.5714,162658857.004,89361142.9956
62,4808692015.9,555725984.105,33839005000.0,2439469015.9,713895992.052,42500220000.0,91236807992.1,64223366007.9
621,344339015.895,380280984.105,18047028000.0,298218015.895,503041992.052,20861053000.0,31080006992.1,26104615007.9
6211,44117000.0,37037000.0,3120691000.0,39710000.0,46458000.0,3467692500.0,4809900500.0,4234175000.0
62111,44117000.0,37037000.0,3120691000.0,39710000.0,46458000.0,3467692500.0,4809900500.0,4234175000.0
621111,22058500.0,18518500.0,1560345500.0,19855000.0,23229000.0,1733846250.0,2404950250.0,2117087500.0
621112,22058500.0,18518500.0,1560345500.0,19855000.0,23229000.0,1733846250.0,2404950250.0,2117087500.0
6212,44117015.8953,37034984.1047,3120691000.0,39710015.8953,46457992.0523,3467693500.0,4809900492.05,4234174007.95
62121,44117015.8953,37034984.1047,3120691000.0,39710015.8953,46457992.0523,3467693500.0,4809900492.05,4234174007.95
621210,44117015.8953,37034984.1047,3120691000.0,39710015.8953,46457992.0523,3467693500.0,4809900492.05,4234174007.95
6213,14705000.0,57730000.0,616375000.0,14705000.0,71639000.0,730092000.0,969375000.0,798172000.0
62131,2941000.0,11546000.0,123275000.0,2941000.0,14327800.0,146018400.0,193875000.0,159634400.0
621310,2941000.0,11546000.0,123275000.0,2941000.0,14327800.0,146018400.0,193875000.0,159634400.0
62132,2941000.0,11546000.0,123275000.0,2941000.0,14327800.0,146018400.0,193875000.0,159634400.0
621320,2941000.0,11546000.0,123275000.0,2941000.0,14327800.0,146018400.0,193875000.0,159634400.0
62133,2941000.0,11546000.0,123275000.0,2941000.0,14327800.0,146018400.0,193875000.0,159634400.0
621330,2941000.0,11546000.0,123275000.0,2941000.0,14327800.0,146018400.0,193875000.0,159634400.0
62134,2941000.0,11546000.0,123275000.0,2941000.0,14327800.0,146018400.0,193875000.0,159634400.0
621340,2941000.0,11546000.0,123275000.0,2941000.0,14327800.0,146018400.0,193875000.0,159634400.0
62139,2941000.0,11546000.0,123275000.0,2941000.0,14327800.0,146018400.0,193875000.0,159634400.0
621391,1470500.0,5773000.0,61637500.0,1470500.0,7163900.0,73009200.0,96937500.0,79817200.0
621399,1470500.0,5773000.0,61637500.0,1470500.0,7163900.0,73009200.0,96937500.0,79817200.0
6214,140681000.0,177349000.0,5842450000.0,140681000.0,253422000.0,6624730000.0,11104955000.0,9766871000.0
62141,46893666.6667,59116333.3333,1947483333.33,46893666.6667,84474000.0,2208243333.33,3701651666.67,3255623666.67
621410,46893666.6667,59116333.3333,1947483333.33,46893666.6667,84474000.0,2208243333.33,3701651666.67,3255623666.67
62142,46893666.6667,59116333.3333,1947483333.33,46893666.6667,84474000.0,2208243333.33,3701651666.67,3255623666.67
621420,46893666.6667,59116333.3333,1947483333.33,46893666.6667,84474000.0,2208243333.33,3701651666.67,3255623666.67
62149,46893666.6667,59116333.3333,1947483333.33,46893666.6667,84474000.0,2208243333.33,3701651666.67,3255623666.67
621491,11723416.6667,14779083.3333,486870833.333,11723416.6667,21118500.0,552060833.333,925412916.667,813905916.667
621492,11723416.6667,14779083.3333,486870833.333,11723416.6667,21118500.0,552060833.333,925412916.667,813905916.667
621493,11723416.6667,14779083.3333,486870833.333,11723416.6667,21118500.0,552060833.333,925412916.667,813905916.667
621498,11723416.6667,14779083.3333,486870833.333,11723416.6667,21118500.0,552060833.333,925412916.667,813905916.667
6215,62639000.0,37826000.0,4805188000.0,25746000.0,45092000.0,5952807000.0,8256399000.0,6185493000.0
62151,62639000.0,37826000.0,4805188000.0,25746000.0,45092000.0,5952807000.0,8256399000.0,6185493000.0
621511,31319500.0,18913000.0,2402594000.0,12873000.0,22546000.0,2976403500.0,4128199500.0,3092746500.0
621512,31319500.0,18913000.0,2402594000.0,12873000.0,22546000.0,2976403500.0,4128199500.0,3092746500.0
6216,37666000.0,21285000.0,485970000.0,37666000.0,25203000.0,514265000.0,829575000.0,770416000.0
62161,37666000.0,21285000.0,485970000.0,37666000.0,25203000.0,514265000.0,829575000.0,770416000.0
621610,37666000.0,21285000.0,485970000.0,37666000.0,25203000.0,514265000.0,829575000.0,770416000.0
6219,414000.0,12019000.0,55663000.0,0.0,14770000.0,103773000.0,299902000.0,115314000.0
62191,207000.0,6009500.0,27831500.0,0.0,7385000.0,51886500.0,149951000.0,57657000.0
621910,207000.0,6009500.0,27831500.0,0.0,7385000.0,51886500.0,149951000.0,57657000.0
62199,207000.0,6009500.0,27831500.0,0.0,7385000.0,51886500.0,149951000.0,57657000.0
621991,103500.0,3004750.0,13915750.0,0.0,3692500.0,25943250.0,74975500.0,28828500.0
621999,103500.0,3004750.0,13915750.0,0.0,3692500.0,25943250.0,74975500.0,28828500.0
622,1284824000.0,148043000.0,9860195000.0,928475000.0,174234000.0,11993434000.0,27501109000.0,21984148000.0
6221,428274666.667,49347666.6667,3286731666.67,309491666.667,58078000.0,3997811333.33,9167036333.33,7328049333.33
62211,428274666.667,49347666.6667,3286731666.67,309491666.667,58078000.0,3997811333.33,9167036333.33,7328049333.33
622110,428274666.667,49347666.6667,3286731666.67,309491666.667,58078000.0,3997811333.33,9167036333.33,7328049333.33
6222,428274666.667,49347666.6667,3286731666.67,309491666.667,58078000.0,3997811333.33,9167036333.33,7328049333.33
62221,428274666.667,49347666.6667,3286731666.67,309491666.667,58078000.0,3997811333.33,9167036333.33,7328049333.33
622210,428274666.667,49347666.6667,3286731666.67,309491666.667,58078000.0,3997811333.33,9167036333.33,7328049333.33
6223,428274666.667,49347666.6667,3286731666.67,309491666.667,58078000.0,3997811333.33,9167036333.33,7328049333.33
62231,428274666.667,49347666.6667,3286731666.67,309491666.667,58078000.0,3997811333.33,9167036333.33,7328049333.33
622310,428274666.667,49347666.6667,3286731666.67,309491666.667,58078000.0,3997811333.33,9167036333.33,7328049333.33
623,2998190000.0,27402000.0,5650704000.0,1101176000.0,36620000.0,9238606000.0,31114533000.0,15404839000.0
6231,749547500.0,6850500.0,1412676000.0,275294000.0,9155000.0,2309651500.0,7778633250.0,3851209750.0
62311,749547500.0,6850500.0,1412676000.0,275294000.0,9155000.0,2309651500.0,7778633250.0,3851209750.0
623110,749547500.0,6850500.0,1412676000.0,275294000.0,9155000.0,2309651500.0,7778633250.0,3851209750.0
